Dixland National #1,,
4 Balance Bike    Total Riders = 9    Groups = 2,,
,S,"SAKURA  GOTO , TAMPA, FL"
,2,"CAMISON PYPER, HRP DESIGNS BMX RACE TEAM, BESSEMER, AL"
,3,"SHIANNE (SHI-SHI) CUNNINGHAM, CHRISTMAS, FL"
,4,"EDEN (ROO ROO) IRELAND, BIKE MASTER, EVERSON, WA"
,,
7 Girls Expert    Total Riders = 6    Groups = 1,,
,1,"SAWYER (BLEU CHEETAH) SMITH, SSQUARED NATIONAL TEAM , LONGWOOD, FL"
,2,"HARLOW SCOTT, ALPHA NATIONAL TEAM, SARTELL, MN"
,3,"ADELYN SCHUMAKER, CARY, NC"
,4,"KEILANI (KRAZY KAT) GRAY, WIKID RACING, TALLMADGE, OH"
,5,"MALIA (BABY MANGLER) ALVAREZ, FACTORY MANGLER, BLOOMINGTON, IL"
,,
8 Girls Expert    Total Riders = 11    Groups = 2,,
,1,"JEMMA (LIL JT) TOLLEFSON, FACTORY BOX COMPONENTS, WOODBURY, MN"
,2,"VICTORIA (VICKY G) GARCIA, SSQUARED FLORIDA, MIAMI, FL"
,3,"KIAH REED, CORNELIUS, NC"
,4,"MAYA (WARRIOR PRINESS) GADBOIS, ALBES PROMAX, SANTA CLARITA, CA"
,5,"ZOEY (ZO BOOGIE) BARNES, IMPACT BMX, LAS VEGAS, NV"
,6,"CALI KOPETSKIE, NOMADS BMX, BURLINGTON, NC"
,7,"SAVANNAH AMBROZIAK, SPROCKET KINGZ NATIONAL FACTORY, ELKHART, IN"
,8,"ABIGAIL (THE BEAST) VOSS, FUSION, ISANTI, MN"
,,
9 Girls Expert    Total Riders = 16    Groups = 3,,
,1,"KENNEDY KNOPP, FULL TILT RADIO, SPOKANE VALLEY, WA"
,2,"CHASE BURIAN, ALPHA FACTORY, BOZEMAN, MT"
,3,"ALEX  PASOWICZ, BLACKCROWN BMX FACTORY, LA VERNE, CA"
,4,"MADISON (THE MACHINE) THOMPSON, REDMAN, MURRIETA, CA"
,5,"POPPY (THE PIT BULL) PENROD, NORCAL NEXT GENERATION, ROSEVILLE, CA"
,6,"ZARA MONOLOLO, NORCAL NEXT GENERATION, EL DORADO HILLS, CA"
,7,"CAMDYN (CRAZY GIRL) COLE, RENO RACING, OKLAHOMA CITY, OK"
,8,"TATUM ELDRIDGE, HYPER, BAKERSFIELD, CA"
,,
10 Girls Expert    Total Riders = 10    Groups = 2,,
,1,"LILY (DIAMOND LIL) ASHLEY, SEAN CARVAJAL'S LDC, DALLAS, TX"
,2,"BROOKE (CRAZY) WALSKI, CLAYBORN/ANSWER, BAKERSFIELD, CA"
,3,"ADDISON SPENCER, BOX, NEW HAVEN, IN"
,4,"JENNAVECIA (JENNARATOR) KLEMZ, BLACK WIDOW BMX, BRAHAM, MN"
,5,"ISABELLA STEVENS, FACTORY SSQUARED, NEENAH, WI"
,6,"ABIGAIL STEVENS, FACTORY SSQUARED, NEENAH, WI"
,7,"ALEXA SANDERS, TEAM C, MURRIETA, CA"
,8,"OLIVE (OLI MAY) DIBERNARDO, TRIFECTA RACING, MONONGAHELA, PA"
,,
11 Girls Expert    Total Riders = 14    Groups = 2,,
,1,"ANNALYSE SOLANO, ALPHA FACTORY, CITRUS HEIGHTS, CA"
,2,"VIOLET POPOVICH, MUDSLINGER BIKE SHOP, VALPARAISO, IN"
,3,"GIADA (JUMPSTART) MAFFEI, LITHIA, FL"
,4,"CAMRYN (CRAZY LEGS) SEARFOSS, VELOCITY BIKE CO, NORWICH, NY"
,5,"CHELSEA (THE HAMMER) WILSON, TRUE BMX FACTORY TEAM, ROCK HILL, SC"
,6,"LILANI (LITTLE HAWAII) PRINGLE, RIDE LIKE A GIRL/CHIP N DALE, ARCHER, FL"
,7,"REAGAN RICE, RIVAL RACING, PLAINFIELD, IN"
,8,"VIOLETT KRASEL, ARMA/T-BONE, KANNAPOLIS, NC"
,,
12 Girls Expert    Total Riders = 12    Groups = 2,,
,1,"AVERY (THE VOICE) JONES, JRBICYCLES.COM/SPEEDCO/AVIAN, CAPE CORAL, FL"
,2,"MIA CUSTER, BLACKCROWN BMX FACTORY, BRIDGETON, NJ"
,3,"KEEAIRA SHERRILL, POTTER/BOX/DK/CELESTIAL, MOORE, OK"
,4,"MARLIE (MEYHAM) RIETSCHEL, BMX COMPLIMENTS, BROOKLYN PARK, MN"
,5,"AUBREY PALMER, ANSWER SSQUARED, FLORENCE, KY"
,6,"PEYTON BOYD, BALTIMORE, MD"
,7,"ANGELY (SHUGGIE BEAR) PRADA, POWER FX SPEEDCO, NORTH FORT MYERS, FL"
,8,"JORDYN (CAUTIOUS) HORNE, PROFILE EXTREME, JACKSONVILLE, FL"
,,
13 Girls Expert    Total Riders = 10    Groups = 2,,
,1,"ALEXIS (AA) ALDEN, JRBICYCLES.COM/SPEEDCO/AVIAN, PEACHTREE CITY, GA"
,2,"SADIE HERRERA, ACWORTH, GA"
,3,"SAMANTHA WILLIAMSON, SSQUARED GA, GROVETOWN, GA"
,4,"MADDY TRANSUE, SEVERN, MD"
,5,"ISABELLA (CHICHI) CRUZ, DELRAY BEACH, FL"
,6,"RILEY (MAD RABBIT) JORDAN, PROFILE EXTREME, ORANGE PARK, FL"
,7,"SHELBY LENFESTEY, WARSAW, IN"
,8,"ALLISON (GINGER SNAP) LAUGHLIN, ALBES PROMAX, ERIE, PA"
,,
14 Girls Expert    Total Riders = 20    Groups = 4,,
,1,"AVERY CHARTRAND, ALPHA FACTORY, ISANTI, MN"
,2,"SHELBY (SMILES) ELDER, FACTORY BOMBSHELL, WAXAHACHIE, TX"
,3,"NATHALIA ALVAREZ, SSQUARED NATIONAL TEAM , SARASOTA, FL"
,4,"KYLEE NIEDERBERGER, FACTORY ANSWER, JARRETTSVILLE, MD"
,5,"BROOKE NOLTA, FACTORY ZERONINE, CHANDLER, AZ"
,6,"KEIRA AMARIS, VELOCITY BIKE CO, MASTIC BEACH, NY"
,7,"MAKYLLA (HAPPY FEET) PINO, SSQUARED NATIONAL TEAM , LAS CRUCES, NM"
,8,"EMMA MARTIN, ALLTOW WRECKING CREW/YESS, ELKRIDGE, MD"
,,
15-16 Girls Expert    Total Riders = 20    Groups = 4,,
,1,"GRECIA CRISTODULO, PREMIER RACING NATIONAL TEAM, DALLAS, TX"
,2,"MANUELA (LA MAQUINA) ROLDAN, BAY AREA BMXERS, GREENACRES, FL"
,3,"BREANNA (MONSTER B) WINTER, FACTORY RIFT TANGENT, ANTELOPE, CA"
,4,"STELLA (SLING SHOT) SUNSERI, JRBICYCLES.COM/SPEEDCO/AVIAN, SAN JOSE, CA"
,5,"ASHLEY MCLENNAN, BLACK WIDOW BMX, SAINT MICHAEL, MN"
,6,"RYLEE FRANCE, CLAYBORN/ANSWER, BAKERSFIELD, CA"
,7,"JORDYN MIRANDA, FULL TILT RADIO, MOHAVE VALLEY, AZ"
,8,"ABYGALE REEVE, FACTORY DAYLIGHT, AIRDRIE, AB"
,,
17-20 Women Expert    Total Riders = 18    Groups = 3,,
,1,"MCKENZIE GAYHEART, FULL TILT RADIO, FORT WHITE, FL"
,2,"VALENTINA DAVALOS, FACTORY TRUE BMX PRO SHO, CHARLOTTE, NC"
,3,"MYA RAMOS, MARIAN UNIVERSITY, ALBUQUERQUE, NM"
,4,"CAITLIN PARKS, IMPACT BMX RACING, LAS VEGAS, NV"
,5,"IMAGIN NELSON, STATELINE-SPEEDCO BMX, ROCKFORD, IL"
,6,"ALEXA CHAVEZ, SSQUARED NATIONAL TEAM , MIAMI"
,7,"MEGAN HAYES, RRC, HENDERSON, NV"
,8,"ANGELINA TACTI, ALLTOW WRECKING CREW/YESS, KINGSTON, NY"
,,
21-30 Women Expert    Total Riders = 11    Groups = 2,,
,1,"KAITLYN LARSON, BLACK WIDOW BMX, STACY, MN"
,2,"KORIE GILBERT, BLACKCROWN BMX FACTORY, PEARLAND, TX"
,3,"KALEE REYNOLDS, STOCKBRIDGE, GA"
,4,"MORGAN WRIGHT, RACER ARMY, ORLAND PARK, IL"
,5,"CARLY CURTIN, C-YAA, CHARLOTTE, NC"
,6,"REBECCA (NOT LAQUEESA) ROBISON, VELOCIOUS SPORT, GREENSBORO, NC"
,7,"CARMEN NELSON, SPROCKET KINGZ NATIONAL FACTORY, VALPARAISO, IN"
,8,"NICOLE MASLANKA, BMX COMPLIMENTS, VALPARAISO, IN"
,,
31-40 Women Expert    Total Riders = 7    Groups = 1,,
,1,"DANIELLE JOLICOEUR, TORRINGTON, CT"
,2,"ERIN ARTZNER, FACTORY SSQUARED, MISSION, KS"
,3,"KATIE PIOTTI, DAYLIGHT CYCLES, WILMINGTON, DE"
,4,"LINDSEY AMBROZIAK, SPROCKET KINGZ NATIONAL FACTORY, ELKHART, IN"
,5,"MARIAH FIELDS, SSQUARED GA, ELLIJAY, GA"
,6,"TARA BROUGHTON, RAD DUDES, SMYRNA, GA"
,,
41+  Women Expert    Total Riders = 8    Groups = 1,,
,1,"MELISSA (BUMPER CAR) BRAY, BMX SHARKS, LAS VEGAS, NV"
,2,"ANGELA CONSTANTINO, VELOCITY BIKE CO, WHITSETT, NC"
,3,"WENDY IRVIN, YESS BMX, PRATTVILLE, AL"
,4,"JENNIFER LINDEMAN, SUPER DUPER, JEANNETTE, PA"
,5,"BIANKA LATHAN, WRENCHMAN RACING, SANFORD, NC"
,6,"SARAH NEES, PAK BMX RACING, AKRON, OH"
,7,"XYLIA RODRIGUEZ, ROCKET RACING, GLEN ALLEN, VA"
,,
5 & Under Expert    Total Riders = 3    Groups = 1,,
,1,"BLAKE (CASH MONEY COYNE) COYNE, WIKID RACING, WALTON HILLS, OH"
,2,"NICOLAS (NITRO NICO) MOULTON, CHARLOTTE BOMBSHELL, PORT CHARLOTTE, FL"
,3,"DEXTER (HOT ROD) REDMOND, SSQUARED MARYLAND, LEONARDTOWN, MD"
,,
6 Expert    Total Riders = 6    Groups = 1,,
,1,"JACOB (KAMIKAZE) COLWELL, ALPHA FACTORY, CHANDLER, AZ"
,2,"GREYSON (RACIN GREYSON) CARR, DAYLIGHT CYCLES, AMELIA, OH"
,3,"LOGAN MONTERO, MATCO TOOLS/M&M RACING, ZEPHYRHILLS, FL"
,4,"DEPLER (BANE) WILLIAMS, MEYBO, ORLANDO, FL"
,5,"JAX (JAXY BOY) LAFRENIERE, SANTEE, CA"
,,
7 Expert    Total Riders = 23    Groups = 4,,
,1,"GRAYSON (GQ) NOVAK, JRBICYCLES.COM/SPEEDCO/AVIAN, LAS VEGAS , NV"
,2,"GREYSON (SNOTROCKET) SNEED, CLAYBORN/ANSWER, BAKERSFIELD, CA"
,3,"REID (THE WEDGIE) AUTRY, GALLATIN, TN"
,4,"WYATT CLARK, SUPER DUPER, BETHEL PARK, PA"
,5,"JACKSON (JUICE) HOWARD, NEWNAN, GA"
,6,"PARKER (MIGHTY MOUSE) GRAVES, SSQUARED NATIONAL TEAM , HOLLYWOOD, MD"
,7,"JOSHUA HARDIE, HYPER, SPRING, TX"
,8,"GAVIN (THE OUTLAW) TONN, WIKID RACING, ORIENT, OH"
,,
8 Expert    Total Riders = 31    Groups = 6,,
,1,"PRESTON (THE ISSUE) GEORGE, PRESTON GEORGE RACING, WINSTON-SALEM, NC"
,2,"SAWYER (SOY SAUCE) DAUGHERTY, POWER FX SPEEDCO, FORT MYERS, FL"
,3,"JACKSON STAUFFER, BLACK WIDOW BMX, FARIBAULT, MN"
,4,"AHSTON HESTER, SEAN CARVAJAL'S LDC, HEATH, TX"
,5,"T  ANTHONY (T) ARANDA, ONEAL, GILBERT, AZ"
,6,"DALLAS (THE RABID ONE) HOWARD, NEWNAN, GA"
,7,"ALEX (ICEMAN) INGHAM, FACTORY ROUND 2, LOVELAND, OH"
,8,"JAXSYN (JUMPIN JAX) HORNE, PROFILE EXTREME, JACKSONVILLE, FL"
,,
9 Expert    Total Riders = 28    Groups = 5,,
,1,"ANDRES (LIL MACHINE) ANDRADE, FACTORY BOMBSHELL, MIAMI, FL"
,2,"CROSBY (THE BULL) BACKER, SEAN CARVAJAL'S LDC, OVILLA, TX"
,3,"MAX (MAD MAX) MEINEL, TNT NATIONAL, MONROE, CT"
,4,"KARTER GARCIA, GORDY'S BICYCLES, GLENDALE, AZ"
,5,"MASON (MAD MAN MASON) LIEDTKE, THRODWN, ORLANDO, FL"
,6,"JACOB (U KNOW) GREENWELL, BLACKCROWN BMX FACTORY, MECHANICSVILLE, MD"
,7,"IAN BRUNETTI, SSQUARED NATIONAL TEAM , OLD HICKORY, TN"
,8,"AUSTIN (ANIMAL) LINDNER, S SQUARE, MIAMI, FL"
,,
10 Expert    Total Riders = 32    Groups = 6,,
,1,"THIAAN HARDIE, HYPER, SPRING, TX"
,2,"ELI (LY-LY) STATON, FULL TILT RADIO, BELTON, MO"
,3,"WYATT HICKS, BLACKCROWN BMX FACTORY, KENNESAW, GA"
,4,"COOPER (DOOPS) TAYLOR, COLUMBIA, MO"
,5,"BENSON (THE HULK) DANIELO, JRBICYCLES.COM/SPEEDCO/AVIAN, VENICE, FL"
,6,"CJ (THE ALASKAN PULL) RIVERA, HOUSTON RACING TEAM, HOUSTON, TX"
,7,"COHEN JAMES, FULL TILT RADIO, BAKERSFIELD, CA"
,8,"JAMES JOHNSON, TACKLE BOX RACING, MURFREESBORO, TN"
,,
11 Expert    Total Riders = 34    Groups = 6,,
,1,"BRYAN (SHATTY) SHATSWELL III, BMX SHARKS, BEAUMONT, CA"
,2,"KAIDEN (BOOMERANG) IRELAND, FACTORY YESS BMX, EVERSON, WA"
,3,"BRYCE (THE BEAST) CAULEY, SEAN CARVAJAL'S LDC, CYPRESS, TX"
,4,"TAYLOR KOLL, HUTELIN RACIING, LAKE WALES, FL"
,5,"NOAH RATZLAFF, ALPHA NATIONAL TEAM, LA HABRA, CA"
,6,"BRADY WORD, ALPHA FACTORY, MODESTO, CA"
,7,"EVAN (DIVE BOMBER) DOUGLASS, ENAMEL BRAND, POWDER SPRINGS, GA"
,8,"HAYDEN PASSANISI, JRBICYCLES.COM/SPEEDCO/AVIAN, ALPINE, CA"
,,
12 Expert    Total Riders = 25    Groups = 5,,
,1,"ROWDY HOLZER, PROFILE, NEWCASTLE, CA"
,2,"GRIFFIN (THE RIPPER) KELLEHER, POWERS BIKE SHOP, STEVENSVILLE, MD"
,3,"CHRIS FELKER, FACTORY RIFT TANGENT, KNOXVILLE, TN"
,4,"TOMMY BRUNEY, FULL TILT RADIO, PITTSBURGH, PA"
,5,"AIDAN RAGLE, FACTORY SSQUARED, APPLE VALLEY, CA"
,6,"MASON HAYES, MONGOOSE BICYCLES, DENVER, NC"
,7,"DYLLON REEDER, FACTORY BOMBSHELL, WILDOMAR, CA"
,8,"AUSTIN (RACK CITY) ROCHA, SWAT, BEAUMONT, CA"
,,
13 Expert    Total Riders = 39    Groups = 7,,
,1,"COLE FREDERICK, FULL TILT RADIO, NEW ULM, MN"
,2,"SAWYER SIDES, BARTLETT, TN"
,3,"CLAY (THE CHEFF) SHEFFIELD, DAYLIGHT CYCLES, LAKE CLARKE SHORES, FL"
,4,"TARIN FIELDS, ALPHA FACTORY, NEWMAN LAKE, WA"
,5,"KAI (FLY GUY) LEBLANC, JRBICYCLES.COM/SPEEDCO/AVIAN, ST AUGUSTINE, FL"
,6,"PHILIP (PJ) RAMSEY, BLACK CROWN BIKE SHOP, PASADENA, MD"
,7,"EVAN ZIEL, SSQUARED GEORGIA, PEACHTREE CITY, GA"
,8,"GAGE (CHASIN GAGE HILL) HILL, CRANK LABS BMX, PLATO, MN"
,,
14 Expert    Total Riders = 39    Groups = 7,,
,1,"SEAN DAY, FULL TILT RADIO, TACOMA, WA"
,2,"ROBERT (WASABI) CONNELLY, FACTORY RIFT TANGENT, DISCOVERY BAY, CA"
,3,"PARKER RESPASS, FACTORY RIFT TANGENT, CHESAPEAKE, VA"
,4,"COLE KOPCZYK, NONE, ELGIN, IL"
,5,"JONATHAN BAEZ, ROCKSTAR FULLTILT RADIO, LAKE WALES, FL"
,6,"BRIAN VARNDELL, PUNTA GORDA, FL"
,7,"CHARLES ST ROMAIN, CLAYBORN/ANSWER, BATON ROUGE, LA"
,8,"TYE YOUNG, RIVAL RACING, DENVER, NC"
,,
15 Expert    Total Riders = 37    Groups = 7,,
,1,"GAVIN STAZETSKI, BLACKCROWN BMX FACTORY, CHARLEROI, PA"
,2,"ETHAN POPOVICH, MUDSLINGER BIKE SHOP, VALPARAISO, IN"
,3,"ROCCO (THE BEAST) PESATURO, JRBICYCLES.COM/SPEEDCO/AVIAN, ROYAL PALM BEACH, FL"
,4,"DRAKE VELADOR, PROFILE, HOLLISTER, CA"
,5,"JOSHUA STERLING, HYPER, VALPARAISO, IN"
,6,"COLE ISAACS, BLACK WIDOW BMX, SAINT MICHAEL, MN"
,7,"SPENCER (4HIRE) FLEMING, SSQUARED NATIONAL TEAM , KINGSTON, GA"
,8,"MATTHEW AUTRY, RRC- SUPERCROSS- FLY, NORTH LAS VEGAS, NV"
,,
16 Expert    Total Riders = 36    Groups = 6,,
,1,"CUTTER WILLIAMS, FACTORY RIFT TANGENT, POTOMAC FALLS, VA"
,2,"BLAISE PEREIRA, ALPHA FACTORY, MARRERO, LA"
,3,"ANGEL MONTOYA, JRBICYCLES.COM/SPEEDCO/AVIAN, HENDERSON, NV"
,4,"DALLAS GARDNER, DAYLIGHT CYCLES, RICHMOND, VA"
,5,"JOSHUA TRERISE, FULL TILT RADIO, SHERWOOD, OR"
,6,"RIVER REECE, SEAN CARVAJAL'S LDC, FORT WORTH, TX"
,7,"PATRICK O'BRIEN, SUPERCROSS BMX, EDISON, NJ"
,8,"BRANDON BREDEWEG, FACTORY SSQUARED, ALLENDALE, MI"
,,
17-20 Expert    Total Riders = 57    Groups = 10,,
,1,"NICHOLAS ADAMS, FACTORY RIFT TANGENT, ORANGEVALE, CA"
,2,"NOLAN CARDWELL, RIVAL RACING, BELMONT, NC"
,3,"DREW POLK, HYPER, AVON, IN"
,4,"JAMES PLUMMER, FULL TILT RADIO, SAINT FRANCIS, MN"
,5,"CHRISTHIAN CASTRO, FACTORY MANGLER, RIO BAMBA"
,6,"TOMAS CORREA, YESS BMX, ORLANDO, FL"
,7,"GONZALO RENGEL, JRBICYCLES.COM/SPEEDCO/AVIAN, QUEVEDO"
,8,"BRAYDEN (THE BULLET) KEMPEL, ALPHA FACTORY, RAMSEY, MN"
,,
21-25 Expert    Total Riders = 14    Groups = 2,,
,1,"MATTHEW CHISM, T-BONE NATIONAL / GEN X 3, LONG BEACH, CA"
,2,"(ACTION) JACKSON ELLIOTT, NORCAL NEXT GENERATION, GRANITE BAY, CA"
,3,"JORDAN NEWSTEAD, WILD NATIONAL, INTERLOCHEN, MI"
,4,"NICKOLAS (NICK THE BRICK) ELLIOTT, NORCAL NEXT GENERATION, GRANITE BAY, CA"
,5,"TRENTON DUVALL, YESS BMX, DAYTONA BEACH, FL"
,6,"ZEPHIN MANN, CLAYBORN/ANSWER, EVANS, GA"
,7,"JONATHAN MEDEIROS, BUILD BMX, BUCKEYE, AZ"
,8,"TYLER ROONEY, ANSWER /110% NUTRITION, TARPON SPRINGS, FL"
,,
26-35 Expert    Total Riders = 8    Groups = 1,,
,1,"DAVID RESTREPO, MELLO2TEAM, CLEWISTON, FL"
,2,"CHARLES DAVIS, FACTORY POWERS BMX, CHESAPEAKE, VA"
,3,"STACEY EDEN, RIVAL RACING, SIMPSONVILLE, KY"
,4,"NICHOLAS (“NOT DUSTMAN”) HURST, FACTORY MANGLER, RIVERTON, IL"
,5,"STEFAN (STEFDADDY) FAHY, MUDSLINGER BIKE SHOP, BARTLETT, IL"
,6,"AUSTIN LINDAUER, LADSON, SC"
,7,"DREW MARKLE, COASTAL RACING, FUQUAY VARINA, NC"
,,
36-40 Expert    Total Riders = 18    Groups = 3,,
,1,"NICK POST, FULL TILT RADIO, MINNEOLA, FL"
,2,"RYAN BUNKER, SSQUARED NATIONAL TEAM , VALRICO, FL"
,3,"GREG CUSTER, BLACKCROWN BMX FACTORY, BRIDGETON, NJ"
,4,"LEVI FLOYD, YESS BMX, TEMPLE, GA"
,5,"STEPHEN OLDHAM, YESS BMX, BRISTOL, CT"
,6,"WAYNE (BIG WAYNE) HARDMAN, JRBICYCLES.COM/SPEEDCO/AVIAN, NORTH FORT MYERS, FL"
,7,"CHARLES HUNT, VILLA RICA, GA"
,8,"KYLE FUNK, BIKES FOR THE LIKES, WRIGHT CITY, MO"
,,
41-45 Expert    Total Riders = 7    Groups = 1,,
,1,"JAMES HOLDER, COASTAL BIKE SUPPLY, BAHAMA, NC"
,2,"THOMAS (TOMMY) MILLER, PREMIER RACING NATIONAL TEAM, FORT WORTH, TX"
,3,"KOREY FIELDS, SSQUARED GA, ELLIJAY, GA"
,4,"RICHARD JOYNER, H-3 VETERAN'S SERVICE, GROVETOWN, GA"
,5,"NICHOLAS MOTLUCK, TNT BICYCLES, LOUISBURG, NC"
,6,"ALEX SNELL, CYCLE WORKS, LINCOLN, NE"
,,
46-50 Expert    Total Riders = 13    Groups = 2,,
,1,"JEREMY THOMPSON, FACTORY POWERS BMX, GRAHAM, NC"
,2,"SHAN (SHAN THE MAN) HATFIELD, FACTORY ZERONINE, ROSWELL, GA"
,3,"MITCH BINGHAM, CHATTANOOGA, TN"
,4,"RICK LOWRY, NORCAL NEXT GENERATION, YUBA CITY, CA"
,5,"RICHIE (RICHIE B. GOOD) GOOD, NORTHUMBERLAND, PA"
,6,"KEN HEXIMER, FALL RISK RACING, GLENDALE, AZ"
,7,"DAVID GARREN, ZERONINE, CLEVELAND, GA"
,8,"JAMES KELLY, A&E RACING, DAYTON, OH"
,,
51 & Over Expert    Total Riders = 22    Groups = 4,,
,1,"RENATO SILVA, ALLTOW WRECKING CREW/YESS, WINTER GARDEN, FL"
,2,"DREW MOTLEY, YESS BMX, ORMAND BEACH, FL"
,3,"CHRIS KENNEDY, BLACKCROWN BMX FACTORY, GREENWELL SPRINGS, LA"
,4,"TOM JOHNSON, YESS, PALM COAST, FL"
,5,"JOHN ""DIESEL"" TURNER, FT WHITE, FL"
,6,"JOHN FRANCO, 505 RACING, ALBUQUERQUE, NM"
,7,"SCOTT MCCLAIN, LAKE GIORGIO PRODUCTS, FORT MILL, SC"
,8,"RICH PILOCK, KONA GOLD ENERGY, MELBOURNE, FL"
,,
